   138.0000     0.2241     0.2932     0.0670     0.0683     0.3152     0.3416     0.1260     0.1358     0.4241     0.4243
   139.0000     0.2751     0.2927     0.0664     0.0682     0.3152     0.3416     0.1259     0.1359     0.4241     0.4244
   140.0000     0.2565     0.2916     0.0659     0.0682     0.3152     0.3416     0.1259     0.1359     0.4242     0.4244
   141.0000     0.2363     0.2892     0.0654     0.0682     0.3152     0.3416     0.1259     0.1359     0.4242     0.4244
   142.0000     0.2385     0.2852     0.0650     0.0681     0.3151     0.3415     0.1259     0.1360     0.4242     0.4244
   143.0000     0.2300     0.2838     0.0650     0.0681     0.3151     0.3415     0.1258     0.1360     0.4243     0.4245
   144.0000     0.2314     0.2783     0.0650     0.0681     0.3151     0.3415     0.1258     0.1360     0.4243     0.4245
   145.0000     0.2286     0.2773     0.0650     0.0681     0.3151     0.3414     0.1258     0.1361     0.4243     0.4245
   146.0000     0.2932     0.2863     0.0650     0.0681     0.3151     0.3414     0.1257     0.1361     0.4243     0.4245
   147.0000     0.2690     0.2813     0.0650     0.0681     0.3151     0.3414     0.1257     0.1361     0.4244     0.4246
   148.0000     0.2606     0.2728     0.0650     0.0681     0.3150     0.3413     0.1257     0.1361     0.4244     0.4246
   149.0000     0.2458     0.2721     0.0650     0.0680     0.3150     0.3413     0.1256     0.1362     0.4244     0.4246
   150.0000     0.2405     0.2714     0.0650     0.0680     0.3150     0.3413     0.1256     0.1362     0.4244     0.4246
   151.0000     0.2366     0.2706     0.0650     0.0680     0.3150     0.3412     0.1256     0.1362     0.4244     0.4246
   152.0000     0.2336     0.2698     0.0650     0.0680     0.3150     0.3412     0.1255     0.1362     0.4244     0.4247
   153.0000     0.2309     0.2691     0.0650     0.0680     0.3150     0.3412     0.1255     0.1363     0.4245     0.4247
   154.0000     0.2286     0.2683     0.0650     0.0680     0.3150     0.3411     0.1255     0.1363     0.4245     0.4247
   155.0000     0.2266     0.2676     0.0650     0.0680     0.3150     0.3411     0.1254     0.1363     0.4245     0.4247
   156.0000     0.2247     0.2668     0.0650     0.0680     0.3149     0.3411     0.1254     0.1363     0.4245     0.4247
   157.0000     0.2336     0.2580     0.0650     0.0680     0.3149     0.3411     0.1254     0.1363     0.4245     0.4247
   158.0000     0.2295     0.2575     0.0650     0.0680     0.3149     0.3410     0.1254     0.1363     0.4245     0.4247
   159.0000     0.2274     0.2571     0.0650     0.0680     0.3149     0.3410     0.1253     0.1364     0.4245     0.4248
   160.0000     0.2287     0.2537     0.0650     0.0680     0.3149     0.3410     0.1253     0.1364     0.4246     0.4248
   161.0000     0.2270     0.2533     0.0650     0.0680     0.3149     0.3410     0.1253     0.1364     0.4246     0.4248
   162.0000     0.2255     0.2529     0.0650     0.0680     0.3149     0.3410     0.1253     0.1364     0.4246     0.4248
   163.0000     0.2239     0.2525     0.0650     0.0680     0.3149     0.3409     0.1252     0.1364     0.4246     0.4248
   164.0000     0.2225     0.2521     0.0650     0.0680     0.3149     0.3409     0.1252     0.1364     0.4246     0.4248
   165.0000     0.2273     0.2460     0.0650     0.0680     0.3149     0.3409     0.1252     0.1364     0.4246     0.4248
   166.0000     0.2255     0.2457     0.0650     0.0680     0.3149     0.3409     0.1252     0.1364     0.4246     0.4248
   167.0000     0.2240     0.2455     0.0650     0.0680     0.3149     0.3409     0.1252     0.1364     0.4246     0.4248
   168.0000     0.3033     0.3011     0.0658     0.0680     0.3149     0.3408     0.1251     0.1365     0.4246     0.4248
   169.0000     0.2803     0.2976     0.0656     0.0680     0.3148     0.3408     0.1251     0.1365     0.4246     0.4248
   170.0000     0.2945     0.3034     0.0690     0.0680     0.3148     0.3408     0.1251     0.1365     0.4246     0.4248
   171.0000     0.2742     0.2988     0.0684     0.0680     0.3148     0.3408     0.1251     0.1365     0.4246     0.4249
   172.0000     0.2516     0.2943     0.0676     0.0681     0.3148     0.3408     0.1251     0.1365     0.4247     0.4249
   173.0000     0.2368     0.2932     0.0669     0.0681     0.3148     0.3408     0.1251     0.1365     0.4247     0.4249
   174.0000     0.2309     0.2920     0.0663     0.0680     0.3148     0.3408     0.1251     0.1365     0.4247     0.4249
   175.0000     0.2268     0.2908     0.0658     0.0680     0.3148     0.3408     0.1251     0.1365     0.4247     0.4249
   176.0000     0.2236     0.2895     0.0653     0.0680     0.3148     0.3407     0.1250     0.1365     0.4247     0.4249
   177.0000     0.2211     0.2883     0.0650     0.0680     0.3148     0.3407     0.1250     0.1365     0.4247     0.4249
   178.0000     0.2189     0.2868     0.0650     0.0680     0.3148     0.3407     0.1250     0.1365     0.4247     0.4249
   179.0000     0.2170     0.2853     0.0650     0.0680     0.3148     0.3407     0.1250     0.1365     0.4247     0.4249
   180.0000     0.2152     0.2840     0.0650     0.0680     0.3148     0.3407     0.1250     0.1365     0.4247     0.4249
   181.0000     0.2137     0.2826     0.0650     0.0680     0.3148     0.3407     0.1250     0.1365     0.4247     0.4249
   182.0000     0.2123     0.2814     0.0650     0.0680     0.3148     0.3407     0.1250     0.1365     0.4247     0.4249
   183.0000     0.2109     0.2802     0.0650     0.0680     0.3148     0.3407     0.1250     0.1365     0.4247     0.4249
   184.0000     0.2096     0.2790     0.0650     0.0680     0.3148     0.3407     0.1250     0.1365     0.4247     0.4249
   185.0000     0.2085     0.2779     0.0650     0.0680     0.3148     0.3407     0.1249     0.1365     0.4247     0.4249
   186.0000     0.2136     0.2745     0.0650     0.0680     0.3148     0.3406     0.1249     0.1365     0.4247     0.4249
   187.0000     0.2088     0.2735     0.0650     0.0680     0.3148     0.3406     0.1249     0.1365     0.4247     0.4249
   188.0000     0.2074     0.2726     0.0650     0.0680     0.3148     0.3406     0.1249     0.1366     0.4247     0.4249
   189.0000     0.2063     0.2717     0.0650     0.0680     0.3148     0.3406     0.1249     0.1366     0.4247     0.4249
   190.0000     0.2053     0.2708     0.0650     0.0680     0.3148     0.3406     0.1249     0.1366     0.4247     0.4249
   191.0000     0.2558     0.2659     0.0650     0.0680     0.3148     0.3406     0.1249     0.1366     0.4247     0.4249
   192.0000     0.2503     0.2591     0.0650     0.0680     0.3148     0.3406     0.1249     0.1366     0.4247     0.4249
   193.0000     0.2944     0.2774     0.0650     0.0680     0.3148     0.3406     0.1249     0.1366     0.4247     0.4249
   194.0000     0.3160     0.3387     0.1106     0.0686     0.3148     0.3406     0.1249     0.1366     0.4247     0.4249
   195.0000     0.2921     0.3309     0.1151     0.0692     0.3150     0.3406     0.1249     0.1366     0.4247     0.4249
   196.0000     0.2786     0.3202     0.1131     0.0696     0.3152     0.3407     0.1249     0.1366     0.4247     0.4249
   197.0000     0.2537     0.3110     0.1076     0.0698     0.3154     0.3408     0.1250     0.1366     0.4247     0.4249
   198.0000     0.2369     0.3148     0.1002     0.0698     0.3155     0.3409     0.1251     0.1366     0.4247     0.4249
   199.0000     0.2330     0.3120     0.0959     0.0697     0.3156     0.3411     0.1253     0.1366     0.4247     0.4249
   200.0000     0.2276     0.3128     0.0918     0.0696     0.3156     0.3412     0.1254     0.1366     0.4247     0.4249
   201.0000     0.2236     0.3125     0.0888     0.0695     0.3156     0.3414     0.1256     0.1366     0.4247     0.4249
   202.0000     0.2205     0.3117     0.0865     0.0693     0.3156     0.3415     0.1257     0.1366     0.4248     0.4250
   203.0000     0.2176     0.3108     0.0844     0.0692     0.3156     0.3416     0.1259     0.1367     0.4248     0.4250
   204.0000     0.2152     0.3098     0.0825     0.0691     0.3156     0.3417     0.1260     0.1367     0.4248     0.4250
   205.0000     0.2131     0.3088     0.0807     0.0690     0.3156     0.3418     0.1261     0.1367     0.4248     0.4250
   206.0000     0.2183     0.3036     0.0789     0.0689     0.3156     0.3418     0.1261     0.1368     0.4248     0.4250
   207.0000     0.2143     0.3036     0.0765     0.0688     0.3156     0.3419     0.1262     0.1368     0.4249     0.4251
   208.0000     0.2125     0.3032     0.0745     0.0687     0.3155     0.3419     0.1263     0.1368     0.4249     0.4251
   209.0000     0.2110     0.3025     0.0729     0.0686     0.3155     0.3420     0.1263     0.1368     0.4249     0.4251
   210.0000     0.2096     0.3016     0.0715     0.0686     0.3155     0.3420     0.1263     0.1369     0.4249     0.4251
   211.0000     0.2084     0.3007     0.0703     0.0685     0.3155     0.3420     0.1264     0.1369     0.4250     0.4251
   212.0000     0.2359     0.2960     0.0691     0.0684     0.3154     0.3420     0.1264     0.1369     0.4250     0.4252
